Freq (GHz),Effective Dk (1),Effective Dk std (1),Losses (dB/mm),Losses std (dB/mm)
79.0,2.446016761693992,0.008458252545680124,0.14106348552268314,0.003810616113462877
79.5,2.4469026831818095,0.008473911413096419,0.14093522618403628,0.00393117291877533
80.0,2.447370973614195,0.00849208713438907,0.1414926075348695,0.0040723607360111476
80.5,2.4479038607496437,0.00851097722791739,0.14340602314974646,0.004144476750653411
81.0,2.448522161626372,0.008517594578645527,0.14617344620980885,0.004108088568382341
81.5,2.4492514689434435,0.008520239400175603,0.14769181042964413,0.004029440235539856
82.0,2.449998228470709,0.008512071826338433,0.14703432680956843,0.004012627182859259
82.5,2.450988170251312,0.008511761260632874,0.14628801155931814,0.004252027274596275
83.0,2.451806583019623,0.008498220242095558,0.14608273862441035,0.004329158628916379
83.5,2.452610479927206,0.00847943920518872,0.14598228751734613,0.004315398556950505
84.0,2.4531872448335528,0.008465651512868714,0.1464335700906464,0.004294897702098812
84.5,2.453718986357114,0.00845143798545637,0.14794805348504012,0.0042909291319323875
85.0,2.454050650397403,0.00845025391406853,0.14896940407802106,0.004237174716814646
85.5,2.4543565918712384,0.008451362445809891,0.14963820025962662,0.004119470792839338
86.0,2.4549172094814624,0.008451807753272776,0.1498619557306545,0.0038447181524385206
86.5,2.4556376678135745,0.00845065190674771,0.1511536329814825,0.0035262729336479896
87.0,2.456480692736724,0.008445422024567585,0.15156282054971384,0.0032432692574264356
87.5,2.4572248450715275,0.008440483053560311,0.1520198907143134,0.0029278698918885327
88.0,2.457900593249084,0.00843917957236257,0.1526852032636541,0.0025762949995501174
88.5,2.4584839844958344,0.00843775151758446,0.15323493841097033,0.0022896237795140472
89.0,2.4590407474739533,0.008439740198122964,0.15397744200914626,0.0020223156283221237
89.5,2.4597021845974014,0.008441721883992448,0.15462007183896123,0.001786822412859579
90.0,2.4603873479103884,0.008443055766258012,0.1546287969928228,0.0015715196806800383
90.5,2.4613240025479093,0.008444274239158467,0.1552881841477752,0.0014378112982306604
91.0,2.4624233820283825,0.008444293857007608,0.1549352486725472,0.0013619417263571628
91.5,2.463079683809787,0.008448966796455454,0.1543525093351274,0.0015538108983332267
92.0,2.463717659914085,0.008454027141952735,0.15548051774094618,0.0016716479656582153
92.5,2.4645444180947393,0.008462622878539737,0.15614764066400236,0.0017716738192811853
93.0,2.4653853311238954,0.008469569490467763,0.1584707859002384,0.0018389980164285702
93.5,2.4660579007468053,0.008475046393200574,0.15989964039325882,0.001804115994714711
94.0,2.4667674371957564,0.008481815373747845,0.16116499757031696,0.0017054373324029888
94.5,2.467593204610285,0.008483958421712743,0.1620853761505492,0.0015297469462040934
95.0,2.4684641960977043,0.0084962760661466,0.16215368278278025,0.0013837203096412527
95.5,2.4691623629850437,0.008504198475671663,0.16146919751858282,0.0013217350198206944
96.0,2.469981193974919,0.008515722748353948,0.16231137714324576,0.0014587558771539848
96.5,2.4708312271057675,0.00851978316377752,0.16174480218257098,0.0015647114831259302
97.0,2.4715555647888525,0.008515990328004758,0.16318578850966053,0.001676289159245219
97.5,2.47223478361769,0.00850728325997161,0.16466705234150394,0.0017259755188416366
98.0,2.4730355218534346,0.008502370988698178,0.16689861019190128,0.0017814723460548197
98.5,2.4737376715780535,0.00849512930094766,0.1685674560239539,0.0017292927321892512
99.0,2.474450995036894,0.008497140959522502,0.16984604609397186,0.0017123154552240508
99.5,2.4751715154465233,0.008494458645791146,0.17036500597203533,0.0015825863202231045
100.0,2.4757925739626887,0.008494201481076541,0.17073747491019833,0.0014815957339967527
100.5,2.476295586528423,0.008493264175841106,0.17037438912459246,0.0013705835389841439
101.0,2.476699373133574,0.008491700527791439,0.17060497571252567,0.0012977010453181072
101.5,2.4771818167272666,0.008495592304842245,0.16914746217762064,0.0013219066199634637
102.0,2.477836671519997,0.008494562235702902,0.16907515122797778,0.0015174703402644648
102.5,2.478543168157068,0.008507649931262936,0.17034086544560903,0.001922297942767491
103.0,2.4793291981221004,0.008517193493451885,0.17186543754574296,0.002398115164642867
103.5,2.4802821647883886,0.00853020342261694,0.17317467184590252,0.003011588901033175
104.0,2.48110709925677,0.008539235137566359,0.17295173464050467,0.003635502573189006
104.5,2.481826423008457,0.008537832706748296,0.17309496798244073,0.004095673672915907
105.0,2.482248649673951,0.008547797918660296,0.1723336888592282,0.004503894178045375
105.5,2.482526192888525,0.00855541902674131,0.17114344340716303,0.00477503771176258
106.0,2.482556678588137,0.008575831012681199,0.17234686517733394,0.004900432584787124
106.5,2.483113230785681,0.008591229086541481,0.17402424139586384,0.004951566974431856
107.0,2.483802393896326,0.008601787624166957,0.17530997363697798,0.0049708966094825545
107.5,2.483987985429064,0.008613447386480684,0.17839520173946907,0.005052453030297972
108.0,2.485896446514443,0.008613143209595832,0.17764445493858733,0.00520213162888286
108.5,2.4879829386219225,0.008624331778095082,0.17833201949432834,0.005408478037191812
109.0,2.4896831460495354,0.00865166862783437,0.17618278091615616,0.005630887384903847
109.5,2.490722356109124,0.008656139096140502,0.17594141129329058,0.005980761950085815
110.0,2.4909137156488215,0.00867704890325421,0.17552426640645813,0.006384253490629271
110.5,2.4910218176538543,0.008666868936202568,0.17547506709172472,0.00639353874807205
111.0,2.4904744018987337,0.008645907989532197,0.176888551511637,0.006448937505429545
111.5,2.4894398572320164,0.008646291522364746,0.17953434403058602,0.006496645955300036
112.0,2.4905204697162864,0.0086112954125785,0.18179239607433062,0.006363005747153051
112.5,2.491784714474571,0.008683469356446025,0.1827879970677576,0.006498685108549262
113.0,2.492933801505071,0.008699155448237933,0.18230142526107526,0.006449560792933724
113.5,2.4941862784729065,0.00885720623081846,0.18324995752608658,0.006528754166558457
114.0,2.495136427506732,0.008965411362014218,0.18284883577144115,0.006938027475175787
114.50000000000001,2.495847337628301,0.009034667908049607,0.18322448751829298,0.007095274100934837
115.00000000000001,2.4968341316921365,0.009000925631518617,0.18549117936041096,0.007434545532120304
115.50000000000001,2.4974154742799493,0.008903340045181821,0.18533926377889767,0.007469139920061135
116.00000000000001,2.4983618921861215,0.008748237859843726,0.1885709955293367,0.007636971522364823
116.50000000000001,2.498939850051439,0.00872788891231024,0.1882846798141869,0.007260859156662896
117.00000000000001,2.499352441627506,0.008629778257333185,0.19152688602541268,0.007634137640691266
117.50000000000001,2.5000750401917675,0.008673030456053839,0.19475119461892498,0.008031770958182364
118.00000000000001,2.5004261889534125,0.008674924617803377,0.1974041300548351,0.008165176642966803
118.50000000000001,2.501467394393716,0.008702665123278998,0.1981748596317171,0.0076538153848572195
119.00000000000001,2.5023959614089604,0.008711652531396618,0.19896593319556286,0.007117753661614168
119.50000000000001,2.5029793714922106,0.008701829628742618,0.198013978878306,0.00714306879335655
120.00000000000001,2.5034664664740762,0.008715978477935876,0.19937331094229918,0.008367911239754002
120.50000000000001,2.5038147030328983,0.00872521403039429,0.19882822835222771,0.008566732242548534
121.00000000000001,2.504640692187407,0.008742007917762345,0.20086495722385714,0.008577983117526635
121.50000000000001,2.5055560591086636,0.008765107095153553,0.2017357690114052,0.008169803628217316
122.00000000000001,2.506229649752109,0.008761662051405522,0.2036237688506495,0.007861250964720151
122.50000000000001,2.5075012965803993,0.00878832992304573,0.20320354635408822,0.008157820212135458
123.00000000000001,2.5078298557481826,0.008775680153057769,0.2019333730232731,0.008404314107486668
123.50000000000001,2.5083937576175397,0.008848999207211434,0.20142537060412882,0.008834911099249623
124.00000000000001,2.508948780342915,0.008879315314419224,0.202177467154631,0.00896682998648861
124.50000000000001,2.5092072291210434,0.008991162932285966,0.20278229452498203,0.008951982661053536
125.00000000000001,2.509848178753619,0.009076074707687726,0.2041625934213331,0.009336785509613416
125.50000000000001,2.509842328028385,0.009079994199765072,0.20341770779910995,0.01044232280234512
126.00000000000001,2.5098087657010266,0.009030344997898227,0.2074301599981327,0.012063388660136048
126.50000000000001,2.5102730498559276,0.008941639192860786,0.2111765237718902,0.012172511023950948
127.00000000000001,2.5106159839351005,0.00887706155091351,0.21312636236253646,0.013791701029828681
127.50000000000001,2.511230028917751,0.0089579801912208,0.2142698597643653,0.014587762211486817
128.0,2.512809726409724,0.008906460884151956,0.2151355047345998,0.01641390540922956
128.5,2.514395697566253,0.0089811564865199,0.21522381783085115,0.01789637817523102
129.0,2.5158243624315433,0.008957218020943545,0.21550698237844115,0.0176092676969022
129.5,2.516486380042028,0.00905354279638325,0.2138552082912354,0.01634700658228201
130.0,2.5164386206220537,0.009175573906735585,0.21672408012599342,0.015267789192080617
130.5,2.5172939998475297,0.009146266418171145,0.2207545946832991,0.014673167872733801
131.0,2.517360534750335,0.00907695699819116,0.22523991403504612,0.015923310122595454
131.5,2.5177479140380723,0.008951500903343604,0.2292136381778467,0.015630421371571557
132.0,2.519012922537691,0.008852614463576857,0.23294621643606864,0.014778316537009695
132.5,2.5206159018499217,0.008928990317781584,0.23391327808517617,0.01383235871240958
133.0,2.521409802270936,0.008875344242143991,0.2394952424534217,0.01265253819283327
133.5,2.522265712948062,0.008910327272515867,0.23808212903244932,0.013343613900762349
134.0,2.5223121398115387,0.008903122216785181,0.23853263321626245,0.013122330468119413
134.5,2.5236033617445153,0.008925969191889193,0.23702826448933828,0.014499804274447681
135.0,2.5242232786377397,0.009001936315852629,0.23777091513485502,0.015458499341236867
135.5,2.525155655309045,0.00896893510578225,0.23846792327657584,0.01792841183434618
136.0,2.525839500424249,0.0090312942247407,0.23894018074815665,0.020148567242329128
136.5,2.5270479675100885,0.009040621369737573,0.23988003747111059,0.020986443754978164
137.0,2.527862174676869,0.009143336612094573,0.24307461328200147,0.02029302115543965
137.5,2.5282217211895492,0.009256840885781482,0.2422217788273925,0.018070137230395772
138.0,2.528361198996986,0.009263496793385392,0.24225625611473717,0.020394427399432584
138.5,2.52925445415915,0.00929895979165236,0.24287227070472237,0.022546573350049736
139.0,2.5296540650335686,0.0092419999957923,0.24588208952285734,0.025993894645552407
139.5,2.5299228525936384,0.009274242554552423,0.24732453410678568,0.028545192794767155
140.0,2.530314394640888,0.00941934252679859,0.24610836159003763,0.02805561491169718
140.5,2.5314057288505696,0.009424076744979115,0.24528897617035525,0.026809038207601346
141.0,2.5322212823490924,0.00941539104025246,0.2438785584929521,0.026897148440111474
141.5,2.532823347588537,0.009243378534080707,0.2446333706171226,0.02601259812056774
142.0,2.5340071136114592,0.00910334506084656,0.24386569808147834,0.02755808624725719
142.5,2.535197747805944,0.00912593317221801,0.24931673740715268,0.02433403181249299
143.0,2.535930556671772,0.00907413893922258,0.2553918464739668,0.021013366593792757
143.5,2.5361549284099385,0.009033742768631958,0.26050093003241215,0.01913592609129044
144.0,2.536482652345238,0.008923142914411056,0.2623660353681825,0.0173960956208935
144.5,2.537061680927541,0.00883259038779242,0.2606248017640789,0.015430005055879029
145.0,2.537500725797366,0.008859091217959341,0.2594669392727024,0.013742508655631777
145.5,2.538128201778134,0.008915584607479536,0.2550865964809706,0.013340891244078928
146.0,2.538894361544822,0.009005064269254008,0.25411072449238725,0.014935915690034753
146.5,2.539905712728108,0.009148675780324486,0.2562767925569576,0.016191745429047166
147.0,2.5408195603668666,0.009241242395833913,0.25782528702724483,0.016767199885209774
147.5,2.5416512728794833,0.009225738963262354,0.261770876030026,0.017704964782023054
148.0,2.5426802926219523,0.009124721049766103,0.26466921620675243,0.018142050701125467
148.5,2.543597355808252,0.008642133428532612,0.2676787396465099,0.017249427028563486
149.0,2.5445224010030216,0.007956171122574154,0.2705221665260293,0.01658435951982411
149.5,2.5454554282062647,0.009297528654092758,0.27319777167572357,0.02135931361945979
150.0,2.546396437417981,0.014360636686442198,0.27570383271002136,0.03406780108937078
